block_time,block_number,block_hash,contract_address,topic0,topic1,topic2,topic3,data,tx_hash,index,tx_index,tx_from,tx_to,block_date
2023-09-17 07:11:21.000 UTC,1.31842237e+08,0x935ff4aabccd60b78cf6f3cc02921b9c945ac6bf41caf7856ce6edc7b11dcd34,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xb8e138887d0aa13bab447e82de9d5c1777041ecd21ca36ba824ff1e6c07ddda4,0x000000000000000000000000811b42a7fe9fce7edd6c83fce60fc194f889c94f,,,0xdb54f86bd6ff1da2c659474df86148b3203ff0acd3ca4ddd9f08b7ddb22d5e4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008ac7230489e8000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000,0x8b8855cce634ed628f46e3b8ae89fef68a5b7cddbc12d00a142032c601892075,0,1,0x811b42a7fe9fce7edd6c83fce60fc194f889c94f,0xbf47bda4b172daf321148197700cbed04dbe0d58,2023-09-17
2023-09-17 07:12:01.000 UTC,1.31842379e+08,0x1dac7bd6e10d272a4bd0d233b3d708a08d460b098d3f58a19e93ff18157e4012,0x5a207fa8e1136303fd5232e200ca30042c45c3b6,0xb8e138887d0aa13bab447e82de9d5c1777041ecd21ca36ba824ff1e6c07ddda4,0x000000000000000000000000700ee29705a468e5d35f13c4e1434e76d44c6760,,,0x2db55d39da5a7a7c8925b1d0094bd2aeeaaae891d1fe6a3b75fb73fd1ff9913a00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000de0b6b3a764000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000,0x51d040c47231c4bc6531c2bb2f38b0c5957f713c7c97fc3fcf95d48f7c92fff0,0,1,0x700ee29705a468e5d35f13c4e1434e76d44c6760,0x5a207fa8e1136303fd5232e200ca30042c45c3b6,2023-09-17
2023-09-17 07:12:49.000 UTC,1.31842547e+08,0xf100ddea71d897553e0c5dc5ee4ef5ac81b6b5957c9e5f05349777cdb39c2b34,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xb8e138887d0aa13bab447e82de9d5c1777041ecd21ca36ba824ff1e6c07ddda4,0x000000000000000000000000700ee29705a468e5d35f13c4e1434e76d44c6760,,,0xdb54f86bd6ff1da2c659474df86148b3203ff0acd3ca4ddd9f08b7ddb22d5e4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000de0b6b3a764000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000,0xafc6726605d0852f597e6fc0d8067df05f1655454cdd9450fcdfdc7d052abbb4,0,1,0x700ee29705a468e5d35f13c4e1434e76d44c6760,0xbf47bda4b172daf321148197700cbed04dbe0d58,2023-09-17
2023-09-17 07:14:32.000 UTC,1.31842914e+08,0x0d427cc0beaa691989743d684d45d50a78650e8317687611f793ae787ecea39a,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xb8e138887d0aa13bab447e82de9d5c1777041ecd21ca36ba824ff1e6c07ddda4,0x00000000000000000000000042f6fa12892f1b43e0e9d6bc3edb1e278686aca2,,,0xdb54f86bd6ff1da2c659474df86148b3203ff0acd3ca4ddd9f08b7ddb22d5e4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008ac7230489e8000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000,0xba9d69243b35a0507a3946cf8dc8ddae5ba3bb3b521e370a7c41f6953ea1dc40,0,1,0x42f6fa12892f1b43e0e9d6bc3edb1e278686aca2,0xbf47bda4b172daf321148197700cbed04dbe0d58,2023-09-17
2023-09-17 07:14:35.000 UTC,1.31842924e+08,0xab4962460166a2c179a71bb98f1ecce907aa2e7343276d0d0a9fc9acb000e9fe,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xb8e138887d0aa13bab447e82de9d5c1777041ecd21ca36ba824ff1e6c07ddda4,0x0000000000000000000000001eace290e84afae741a302993877ad4193b9e6ab,,,0xdb54f86bd6ff1da2c659474df86148b3203ff0acd3ca4ddd9f08b7ddb22d5e4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008ac7230489e8000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000,0x019472237287da6a338c1972fb506a327f4c5ea9557b9d8c8cb0f29761ae9ce2,0,1,0x1eace290e84afae741a302993877ad4193b9e6ab,0xbf47bda4b172daf321148197700cbed04dbe0d58,2023-09-17
2023-09-17 07:21:52.000 UTC,1.31844482e+08,0xc3e25001a4dc3124c5fd25de568be0b7d4f074cf5123686e95c89f1fe63baee7,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xb8e138887d0aa13bab447e82de9d5c1777041ecd21ca36ba824ff1e6c07ddda4,0x0000000000000000000000005bd85f5aecbf6ce63505a224dc14850837ac3dfd,,,0xc94a1c4835636bde7f2cdd2c1b9af2ab1601a39e4bdd03c1a8fa31f21cff9dee00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008ac7230489e8000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000,0x982d37eb5a60b783ba6afc5b3141b60317dc451d05501d6b059524fdb853c061,0,1,0x5bd85f5aecbf6ce63505a224dc14850837ac3dfd,0xbf47bda4b172daf321148197700cbed04dbe0d58,2023-09-17
2023-09-17 07:30:43.000 UTC,1.31846423e+08,0x5d34f7b3f54bba2ee8cd2f5951823b546ac21b8112d66080cc92a0f35ec6216f,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xb8e138887d0aa13bab447e82de9d5c1777041ecd21ca36ba824ff1e6c07ddda4,0x000000000000000000000000ee3e3a1aeb7425b5f9b024fef53e20ec2aff438e,,,0x8f8a56ca76f8a0b83dbd94e4327dc5c3f2f1c51e7e37c91aa0b8b50a91c40e2e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008ac7230489e8000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000,0xb65de1855beb19986442e306a9a8f94962fd13d6b63207d1d3224300d458a215,0,1,0xee3e3a1aeb7425b5f9b024fef53e20ec2aff438e,0xbf47bda4b172daf321148197700cbed04dbe0d58,2023-09-17
2023-09-17 07:30:43.000 UTC,1.31846424e+08,0x4c3d50e44cfe5c8709e92c17b92dc05099da7d3478bbe1b047556afea35ceccd,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xb8e138887d0aa13bab447e82de9d5c1777041ecd21ca36ba824ff1e6c07ddda4,0x0000000000000000000000002a070780a7faf300ee194ac067b8b4497aa5206e,,,0xdb54f86bd6ff1da2c659474df86148b3203ff0acd3ca4ddd9f08b7ddb22d5e4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008ac7230489e8000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000,0xe238968b9d79fbe1cb63bfa9189138b599b53dd14fa7d55d3ec7e175ee5ebd49,0,1,0x2a070780a7faf300ee194ac067b8b4497aa5206e,0xbf47bda4b172daf321148197700cbed04dbe0d58,2023-09-17
2023-09-17 07:30:58.000 UTC,1.31846483e+08,0xc1820f9dabd9a5fa3b398e0fbe2bccae74339e6e735b06c41b9e951d20115931,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xb8e138887d0aa13bab447e82de9d5c1777041ecd21ca36ba824ff1e6c07ddda4,0x0000000000000000000000008a4aa696d6ce5ef2683ea730ef277f2f68845939,,,0xdb54f86bd6ff1da2c659474df86148b3203ff0acd3ca4ddd9f08b7ddb22d5e4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008ac7230489e8000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000,0x248865f221ad2ec7c752c8ee6e1f33f1783591e4b886eac2480a897e47898c0f,0,1,0x8a4aa696d6ce5ef2683ea730ef277f2f68845939,0xbf47bda4b172daf321148197700cbed04dbe0d58,2023-09-17
2023-09-17 07:30:48.000 UTC,1.31846446e+08,0xe23033f10f2c74bfc7f09323a893a39bc215e25b74c217f36366134e87e44d80,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xb8e138887d0aa13bab447e82de9d5c1777041ecd21ca36ba824ff1e6c07ddda4,0x0000000000000000000000004f8318b4dbe9babea90f27f249d636054e867db4,,,0x8f8a56ca76f8a0b83dbd94e4327dc5c3f2f1c51e7e37c91aa0b8b50a91c40e2e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008ac7230489e8000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000,0xa5b0cbff82af29c9a9a8f9dccd913c6d3781110e3044534969f7ec9fbe52f13b,0,1,0x4f8318b4dbe9babea90f27f249d636054e867db4,0xbf47bda4b172daf321148197700cbed04dbe0d58,2023-09-17
2023-09-17 07:30:46.000 UTC,1.31846435e+08,0x785b2134bae01d40a73ff8459565cd392c7c4009ed3cc9e09e9933ca069e39e3,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xb8e138887d0aa13bab447e82de9d5c1777041ecd21ca36ba824ff1e6c07ddda4,0x000000000000000000000000fa4de283a374d310db0ee3139d383ec5221a9b31,,,0xdb54f86bd6ff1da2c659474df86148b3203ff0acd3ca4ddd9f08b7ddb22d5e4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008ac7230489e8000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000,0x1ba2f34e0b6cf0e11b0b6ae23841275a26fb9e88b2f1840df10f056a01b46a34,0,1,0xfa4de283a374d310db0ee3139d383ec5221a9b31,0xbf47bda4b172daf321148197700cbed04dbe0d58,2023-09-17
2023-09-17 07:30:50.000 UTC,1.31846453e+08,0x408e5586b003c771556e4eb3c6d218d9f1b258c09770fcd64a70eec9d3e83ef0,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xb8e138887d0aa13bab447e82de9d5c1777041ecd21ca36ba824ff1e6c07ddda4,0x0000000000000000000000006d0e308a35d3471b0adf98fc60981ceb12334fc2,,,0x8f8a56ca76f8a0b83dbd94e4327dc5c3f2f1c51e7e37c91aa0b8b50a91c40e2e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008ac7230489e8000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000,0x8a9d6139ea3b08b22fb0970ba7ff32deb2b0e24104342757eb3a0a6e454e900d,0,1,0x6d0e308a35d3471b0adf98fc60981ceb12334fc2,0xbf47bda4b172daf321148197700cbed04dbe0d58,2023-09-17
2023-09-17 07:30:48.000 UTC,1.31846445e+08,0x41973f56c65643e6c0d4f5e59eb585580a4a096832c4699d2b841d4ff95b3fed,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xb8e138887d0aa13bab447e82de9d5c1777041ecd21ca36ba824ff1e6c07ddda4,0x00000000000000000000000077e66b537afccf2cb598c706b826032d8d168a09,,,0xdb54f86bd6ff1da2c659474df86148b3203ff0acd3ca4ddd9f08b7ddb22d5e4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008ac7230489e8000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000,0x12d0b25630ff9939269a8e18f7ab632f3479f7173240cf9c24151bd70ff7665c,0,1,0x77e66b537afccf2cb598c706b826032d8d168a09,0xbf47bda4b172daf321148197700cbed04dbe0d58,2023-09-17
2023-09-17 07:30:54.000 UTC,1.3184647e+08,0x59a207b33fa9777f120f6e92963be6bc6e9d15b29b9a350b307779bb58ce8e2d,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xb8e138887d0aa13bab447e82de9d5c1777041ecd21ca36ba824ff1e6c07ddda4,0x0000000000000000000000004d6747f6791818e19fb7312060f81aa98e2104d9,,,0xdb54f86bd6ff1da2c659474df86148b3203ff0acd3ca4ddd9f08b7ddb22d5e4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008ac7230489e8000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000,0xd8903ce90c00781ee45b6ba03cd2dec6e834552dfa5ef6f6b376acca60f9bba2,0,1,0x4d6747f6791818e19fb7312060f81aa98e2104d9,0xbf47bda4b172daf321148197700cbed04dbe0d58,2023-09-17
2023-09-17 07:30:49.000 UTC,1.31846449e+08,0x9c8d14aa872ca9d346af5cc427e915375dc007c41841295d3805f643db451b42,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xb8e138887d0aa13bab447e82de9d5c1777041ecd21ca36ba824ff1e6c07ddda4,0x000000000000000000000000f3e35f72d6bfd6b14050fe9117592378b44b7bdc,,,0xdb54f86bd6ff1da2c659474df86148b3203ff0acd3ca4ddd9f08b7ddb22d5e4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008ac7230489e8000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000,0x5953650e3bafc64b55794ec98f2843c9da6fc797fd15425465097837acf3f7dd,0,1,0xf3e35f72d6bfd6b14050fe9117592378b44b7bdc,0xbf47bda4b172daf321148197700cbed04dbe0d58,2023-09-17
2023-09-17 07:30:53.000 UTC,1.31846465e+08,0x6d409a8d0481a9a34e591627161383788c01e4ee6fa28a70eef5348ae0476de0,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xb8e138887d0aa13bab447e82de9d5c1777041ecd21ca36ba824ff1e6c07ddda4,0x0000000000000000000000004d659b19a848476cd1f692261a058023d67f5857,,,0x8f8a56ca76f8a0b83dbd94e4327dc5c3f2f1c51e7e37c91aa0b8b50a91c40e2e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008ac7230489e8000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000,0xb1f6bb51972cd1735c25a69c1ab440044d3d004424529ce325314b19ed478edf,0,1,0x4d659b19a848476cd1f692261a058023d67f5857,0xbf47bda4b172daf321148197700cbed04dbe0d58,2023-09-17
2023-09-17 07:30:50.000 UTC,1.31846452e+08,0x6965e26ed60545f4c9b1cbbafa56b077c0124fab606df5d27f161c319605f720,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xb8e138887d0aa13bab447e82de9d5c1777041ecd21ca36ba824ff1e6c07ddda4,0x00000000000000000000000019e00fe07f8ed8ce1c96280ef9386ca8c6f606ce,,,0x8f8a56ca76f8a0b83dbd94e4327dc5c3f2f1c51e7e37c91aa0b8b50a91c40e2e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008ac7230489e8000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000,0xd0409e8f33889c35a4288900ee33eed57642ce149f82dde0d2c6c971e861540e,0,1,0x19e00fe07f8ed8ce1c96280ef9386ca8c6f606ce,0xbf47bda4b172daf321148197700cbed04dbe0d58,2023-09-17
2023-09-17 07:30:46.000 UTC,1.31846437e+08,0xb04a5b1f105af6937620188bf5cc47d5019e0e3f4af0ea5b7694b371e3265092,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xb8e138887d0aa13bab447e82de9d5c1777041ecd21ca36ba824ff1e6c07ddda4,0x000000000000000000000000e4e0de965496b810956a2793d3f24a06e2258ef4,,,0x8f8a56ca76f8a0b83dbd94e4327dc5c3f2f1c51e7e37c91aa0b8b50a91c40e2e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008ac7230489e8000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000,0x5a2ebd5280bb50089e856dd05f161e44f1f14b767bb552372c2c1d2a7741a300,1,2,0xe4e0de965496b810956a2793d3f24a06e2258ef4,0xbf47bda4b172daf321148197700cbed04dbe0d58,2023-09-17
2023-09-17 07:30:54.000 UTC,1.31846468e+08,0xe4886bad7f0e831c5f5e2476c3cc561f99291108b623e1238570a36385c78c53,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xb8e138887d0aa13bab447e82de9d5c1777041ecd21ca36ba824ff1e6c07ddda4,0x00000000000000000000000059a808f1757b79cc0d9ca1eca5a684c13c72479c,,,0xdb54f86bd6ff1da2c659474df86148b3203ff0acd3ca4ddd9f08b7ddb22d5e4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008ac7230489e8000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000,0xa901a631e5d82435cf706c78a89226cc1c8e022aa5050cc2eab573f52096b088,0,1,0x59a808f1757b79cc0d9ca1eca5a684c13c72479c,0xbf47bda4b172daf321148197700cbed04dbe0d58,2023-09-17
2023-09-17 07:30:45.000 UTC,1.31846433e+08,0x605d17220ab516d65e479d668cd449f24ba2c330fa5bee27582779073bf22a1b,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xb8e138887d0aa13bab447e82de9d5c1777041ecd21ca36ba824ff1e6c07ddda4,0x00000000000000000000000074c0acbb0814c193df5b963936810f84b97fb7dd,,,0x8f8a56ca76f8a0b83dbd94e4327dc5c3f2f1c51e7e37c91aa0b8b50a91c40e2e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008ac7230489e8000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000,0xc71064abf849f59b2d4230c8191395dd9f8dcec7bb12c05261764b3ecdeb22eb,0,1,0x74c0acbb0814c193df5b963936810f84b97fb7dd,0xbf47bda4b172daf321148197700cbed04dbe0d58,2023-09-17
2023-09-17 07:32:50.000 UTC,1.31846901e+08,0x56d13e5ee75bea394e82ef8a80b5f6b06b27477e4868019b9a647d2bc6bf8984,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xb8e138887d0aa13bab447e82de9d5c1777041ecd21ca36ba824ff1e6c07ddda4,0x0000000000000000000000005955e488e7bb3735c4eea674d899f5d795d00b79,,,0x8f8a56ca76f8a0b83dbd94e4327dc5c3f2f1c51e7e37c91aa0b8b50a91c40e2e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008ac7230489e8000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000,0x31f4acaf2dce5e304d05512448698fb2d8e429372cd5e1c260fe2453e70218e9,1,2,0x5955e488e7bb3735c4eea674d899f5d795d00b79,0xbf47bda4b172daf321148197700cbed04dbe0d58,2023-09-17
2023-09-17 07:39:43.000 UTC,1.31848407e+08,0x0a91c9fd4fb28b62163fc4d10a3bec24256e0fb67da166538f525ed69a9d9989,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xb8e138887d0aa13bab447e82de9d5c1777041ecd21ca36ba824ff1e6c07ddda4,0x000000000000000000000000448ae188c6b8987f1553cf3692e5147baf8ac05f,,,0xdb54f86bd6ff1da2c659474df86148b3203ff0acd3ca4ddd9f08b7ddb22d5e4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008ac7230489e8000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000,0x1ccaa5fdc39347a5514307d9b1f2b1ed4a972fdcb6163450ae2e7efa107201a9,0,1,0x448ae188c6b8987f1553cf3692e5147baf8ac05f,0xbf47bda4b172daf321148197700cbed04dbe0d58,2023-09-17
2023-09-17 07:39:43.000 UTC,1.31848409e+08,0x917d802da22e92940c7c2ade47c6ffed187da5a311a7489107684983872068a7,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xb8e138887d0aa13bab447e82de9d5c1777041ecd21ca36ba824ff1e6c07ddda4,0x000000000000000000000000bb32aa939f9156f66087ca7881ff35e15fe6c2d3,,,0x8f8a56ca76f8a0b83dbd94e4327dc5c3f2f1c51e7e37c91aa0b8b50a91c40e2e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008ac7230489e8000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000,0x8632b831cde94efb580f06ceb3c357e01de861737dd73389f7494dc0df1455f2,9,2,0xbb32aa939f9156f66087ca7881ff35e15fe6c2d3,0xbf47bda4b172daf321148197700cbed04dbe0d58,2023-09-17
2023-09-17 07:39:42.000 UTC,1.31848404e+08,0xeb267b774576de17c8ebbc0060bd65a83e208232f80988be41a3e345ad9c5735,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xb8e138887d0aa13bab447e82de9d5c1777041ecd21ca36ba824ff1e6c07ddda4,0x0000000000000000000000000fa8170a9779a6c4075349197b7e994e0419c07b,,,0x8f8a56ca76f8a0b83dbd94e4327dc5c3f2f1c51e7e37c91aa0b8b50a91c40e2e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008ac7230489e8000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000,0x156ddff5626db62ca3aab5cd55cd75a823e09b6c235248d2703d29782b5b3baf,0,1,0x0fa8170a9779a6c4075349197b7e994e0419c07b,0xbf47bda4b172daf321148197700cbed04dbe0d58,2023-09-17
2023-09-17 07:39:55.000 UTC,1.31848454e+08,0x13cebeb22d5d10abfd0fcdecc418b35b6c383d48ec12babdfbe4ddb14e5feeaf,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xb8e138887d0aa13bab447e82de9d5c1777041ecd21ca36ba824ff1e6c07ddda4,0x000000000000000000000000b25dd7d2103a09b43b706849cb04eb8b1ce88684,,,0x8f8a56ca76f8a0b83dbd94e4327dc5c3f2f1c51e7e37c91aa0b8b50a91c40e2e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008ac7230489e8000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000,0x8f25e512a27b214f48511207145db0b7472baa0c9bc7da8eb9d9fc63d23d0801,0,1,0xb25dd7d2103a09b43b706849cb04eb8b1ce88684,0xbf47bda4b172daf321148197700cbed04dbe0d58,2023-09-17
2023-09-17 07:39:45.000 UTC,1.31848417e+08,0x58be6af379d5c2745278beeca25b5ae7271ac459bf316b77809c3c194a9d990d,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xb8e138887d0aa13bab447e82de9d5c1777041ecd21ca36ba824ff1e6c07ddda4,0x0000000000000000000000004598e9255e9424feb360b56d1b2b9bd9a4c9b393,,,0xdb54f86bd6ff1da2c659474df86148b3203ff0acd3ca4ddd9f08b7ddb22d5e4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008ac7230489e8000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000,0x95676229ef85bb40726f22f964730e8c0233bb608111763481c5f0070e06698f,0,1,0x4598e9255e9424feb360b56d1b2b9bd9a4c9b393,0xbf47bda4b172daf321148197700cbed04dbe0d58,2023-09-17
2023-09-17 07:39:50.000 UTC,1.31848437e+08,0xb9ef0b4e8b5c22496efd9f176cdb69fa5511be830f41707ca8403e12dcc2ae6d,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xb8e138887d0aa13bab447e82de9d5c1777041ecd21ca36ba824ff1e6c07ddda4,0x000000000000000000000000ae690556b1b404ac0709c29c55da90f8e7eba1bc,,,0xdb54f86bd6ff1da2c659474df86148b3203ff0acd3ca4ddd9f08b7ddb22d5e4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008ac7230489e8000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000,0xec9a0edbd792a8a82510fb58c8e736e1bd435d1ee30d4f30fe70b9429eb966d9,0,1,0xae690556b1b404ac0709c29c55da90f8e7eba1bc,0xbf47bda4b172daf321148197700cbed04dbe0d58,2023-09-17
2023-09-17 07:39:49.000 UTC,1.31848431e+08,0x0a0f53dcad6b3564748bd298a74802b3c1fc3c41263c194f02038b44625e309a,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xb8e138887d0aa13bab447e82de9d5c1777041ecd21ca36ba824ff1e6c07ddda4,0x00000000000000000000000090befdb58207caaa9dac74298304ae28991cb5a3,,,0x8f8a56ca76f8a0b83dbd94e4327dc5c3f2f1c51e7e37c91aa0b8b50a91c40e2e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008ac7230489e8000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000,0xb304e827b55605274195b7595c5854b872c275c83fcfb3ae8c89721237ccc49f,0,1,0x90befdb58207caaa9dac74298304ae28991cb5a3,0xbf47bda4b172daf321148197700cbed04dbe0d58,2023-09-17
2023-09-17 07:39:49.000 UTC,1.31848433e+08,0xbcc8bc18b952d524f721e8b2102cd57ae6a6b956ed5120302c4a73540588fdc9,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xb8e138887d0aa13bab447e82de9d5c1777041ecd21ca36ba824ff1e6c07ddda4,0x000000000000000000000000b9cdd384e3337003aa763b7d10d7a009ae8aad44,,,0xdb54f86bd6ff1da2c659474df86148b3203ff0acd3ca4ddd9f08b7ddb22d5e4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008ac7230489e8000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000,0xd86a7ec767a1321d9b78ad09506a9cc4e3f8d38b5944d553a27005bbd4bede87,4,2,0xb9cdd384e3337003aa763b7d10d7a009ae8aad44,0xbf47bda4b172daf321148197700cbed04dbe0d58,2023-09-17
2023-09-17 07:39:48.000 UTC,1.31848428e+08,0xbf65cf7d150e761ae6674a8394a361079f1574f0804ae26ac0a68110bd8dd15c,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xb8e138887d0aa13bab447e82de9d5c1777041ecd21ca36ba824ff1e6c07ddda4,0x0000000000000000000000000f6424268107d1fa7169b3f17f81282aa23ab10f,,,0x8f8a56ca76f8a0b83dbd94e4327dc5c3f2f1c51e7e37c91aa0b8b50a91c40e2e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008ac7230489e8000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000,0x0d86a6eb497c28573c11e6681fdcb649642e4e1f78de7045f013b88a483f6fde,0,1,0x0f6424268107d1fa7169b3f17f81282aa23ab10f,0xbf47bda4b172daf321148197700cbed04dbe0d58,2023-09-17
2023-09-17 07:39:57.000 UTC,1.31848464e+08,0xafc6d73c8e73fa0429061396e3ed390b93d7df707292d370a85393d4e366820d,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xb8e138887d0aa13bab447e82de9d5c1777041ecd21ca36ba824ff1e6c07ddda4,0x000000000000000000000000c866edc39db5e68a01f9bad465cd6faafb99ecec,,,0x8f8a56ca76f8a0b83dbd94e4327dc5c3f2f1c51e7e37c91aa0b8b50a91c40e2e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008ac7230489e8000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000,0x1042b27d37bd01b5fae8232da8da69fc88e5be13f5d8fcf1ed33b49f40abcde2,1,3,0xc866edc39db5e68a01f9bad465cd6faafb99ecec,0xbf47bda4b172daf321148197700cbed04dbe0d58,2023-09-17
