BlockTime,Contract,Address,Slug,Support,Votes
2023-09-17T04:58:08Z,0x0d4c05e4bae5ee625aadc35479cc0b140ddf95d4,0x646a4ae87f2e31b2b94526ed3af0b4d0a5e63042,96653596772796880781166540078336390662830123074269564342256907478131775634821,0,1e19
2023-09-17T04:58:21Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x75f4659a06c0b5390caa4865b86bc84bc1b149bd,64925161250970691293814145386948018502544787197269242642402232900830124838446,0,1e19
2023-09-17T04:58:22Z,0x5d4e25fa847430bf1974637f5ba8cb09d0b94ec7,0x75f4659a06c0b5390caa4865b86bc84bc1b149bd,64925161250970691293814145386948018502544787197269242642402232900830124838446,0,1e19
2023-09-17T04:58:25Z,0x5a207fa8e1136303fd5232e200ca30042c45c3b6,0x75f4659a06c0b5390caa4865b86bc84bc1b149bd,11108514644810787506625942805151176146906343604336317526498323953994384495368,0,1e19
2023-09-17T04:58:24Z,0x0d4c05e4bae5ee625aadc35479cc0b140ddf95d4,0x75f4659a06c0b5390caa4865b86bc84bc1b149bd,96653596772796880781166540078336390662830123074269564342256907478131775634821,0,1e19
2023-09-17T05:08:44Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x378f7dc2a24c739a281b8870bee2a08552217e82,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,5e18
2023-09-17T05:10:03Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x9d4229b45906ebdebc04e1a0e788d70a3b670ae8,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,1e19
2023-09-17T05:11:54Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xfc7857fcadf861ea9bd6915de1eb2b3fafd8d212,64925161250970691293814145386948018502544787197269242642402232900830124838446,0,1e18
2023-09-17T05:13:27Z,0x5d4e25fa847430bf1974637f5ba8cb09d0b94ec7,0xfc7857fcadf861ea9bd6915de1eb2b3fafd8d212,64925161250970691293814145386948018502544787197269242642402232900830124838446,0,5e18
2023-09-17T05:14:29Z,0x5d4e25fa847430bf1974637f5ba8cb09d0b94ec7,0xfc7857fcadf861ea9bd6915de1eb2b3fafd8d212,5366177009643256928252583560135319259378335336754097330200065085256128610906,0,5e18
2023-09-17T05:14:58Z,0x0d4c05e4bae5ee625aadc35479cc0b140ddf95d4,0xfc7857fcadf861ea9bd6915de1eb2b3fafd8d212,96653596772796880781166540078336390662830123074269564342256907478131775634821,0,1e19
2023-09-17T05:16:13Z,0x5a207fa8e1136303fd5232e200ca30042c45c3b6,0xfc7857fcadf861ea9bd6915de1eb2b3fafd8d212,11108514644810787506625942805151176146906343604336317526498323953994384495368,0,1e19
2023-09-17T05:16:38Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xfc7857fcadf861ea9bd6915de1eb2b3fafd8d212,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,9e18
2023-09-17T05:17:57Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x035110a64dcaa2dda180ca587e7a17ce8f45c674,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,1e19
2023-09-17T05:17:58Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xf953910e8026e20794ab120943e0a8604b69c2d9,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,1e19
2023-09-17T05:17:56Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x8ad76225c96062a0c3d5a1f59bdacd04665f77fb,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,1e19
2023-09-17T05:17:58Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xaabb6128354b24d43cf846f7e03752187687b868,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,1e19
2023-09-17T05:17:56Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xb4b568fd628484d7f864f648c0df124de4883e20,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,1e19
2023-09-17T05:18:04Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x04a033678de273b56c304a2ec5732d3b8694efff,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,1e19
2023-09-17T05:18:12Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xcaae1963a2d60564bf94981136c9eeb8f90c1207,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,1e19
2023-09-17T05:18:03Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x4ddbc5d6b23536c6c874cf02d07bcda775bb73b6,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,1e19
2023-09-17T05:18:01Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x5bde553b196a628837dfcabc1be12a0e94a3d2ff,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,1e19
2023-09-17T05:18:02Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x97b6072d399b70df142ec8b3b420dd1c9edb1852,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,1e19
2023-09-17T05:18:15Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xf4c06227ac622d1b4a8d5d53d9af37828282d28b,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,1e19
2023-09-17T05:18:16Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xf00dd2847b1279910c28bbd03c385e0f5caa2ced,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,1e19
2023-09-17T05:33:19Z,0x5a207fa8e1136303fd5232e200ca30042c45c3b6,0x36bf801362695ba51cb96da42e688bd358423ab8,114310647405307400653111378450230999985018178774029425106455946486616990024296,0,1e18
2023-09-17T05:36:17Z,0x5a207fa8e1136303fd5232e200ca30042c45c3b6,0x36bf801362695ba51cb96da42e688bd358423ab8,3696922184978079904242534624403665281472792324754493556167775230436053511669,0,3e18
2023-09-17T05:37:14Z,0x5a207fa8e1136303fd5232e200ca30042c45c3b6,0x36bf801362695ba51cb96da42e688bd358423ab8,48425658391894968127106033700169130771894876742080910927001884672458886436340,0,2e18
2023-09-17T05:47:44Z,0x5a207fa8e1136303fd5232e200ca30042c45c3b6,0x36bf801362695ba51cb96da42e688bd358423ab8,77082292100561489748226211082011667157369193364807063559376386192130086267873,0,12e17
2023-09-17T05:54:20Z,0x5a207fa8e1136303fd5232e200ca30042c45c3b6,0x36bf801362695ba51cb96da42e688bd358423ab8,2880657437953234701829562056022194928295535914672346039523431911164937048817,0,13e17
2023-09-17T06:02:02Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x55a918f3a1c183441bc3848aac26f2421a33e25d,87298929780801619367842336471238298585536155779743878508991837502233295569236,0,1e18
2023-09-17T06:03:27Z,0x5d4e25fa847430bf1974637f5ba8cb09d0b94ec7,0x40594f31b9f2939851fbe64bff6dff996c75fbe7,59408486590182246514191431436915516233390834680235597477894180441849717525450,0,1e19
2023-09-17T06:04:58Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x55a918f3a1c183441bc3848aac26f2421a33e25d,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,1e18
2023-09-17T06:06:08Z,0x0d4c05e4bae5ee625aadc35479cc0b140ddf95d4,0xb71c1e3be21afde8c23a204b67749b740194d9b3,26497986786668379487296836777229365342534143572465351660876341570840083975325,0,9e18
2023-09-17T06:07:22Z,0x5a207fa8e1136303fd5232e200ca30042c45c3b6,0xb71c1e3be21afde8c23a204b67749b740194d9b3,3696922184978079904242534624403665281472792324754493556167775230436053511669,0,9e18
2023-09-17T06:07:47Z,0x5d4e25fa847430bf1974637f5ba8cb09d0b94ec7,0x55a918f3a1c183441bc3848aac26f2421a33e25d,5366177009643256928252583560135319259378335336754097330200065085256128610906,0,4e17
2023-09-17T06:09:24Z,0x0d4c05e4bae5ee625aadc35479cc0b140ddf95d4,0x55a918f3a1c183441bc3848aac26f2421a33e25d,55904492660292011533696102886166779297826118077008310427424178494401059376652,0,899999999999999900
2023-09-17T06:10:09Z,0x5a207fa8e1136303fd5232e200ca30042c45c3b6,0x8b175171c037d42b936e3f05adff133a39c5351f,3696922184978079904242534624403665281472792324754493556167775230436053511669,0,9e18
2023-09-17T06:11:06Z,0x0d4c05e4bae5ee625aadc35479cc0b140ddf95d4,0x8b175171c037d42b936e3f05adff133a39c5351f,26497986786668379487296836777229365342534143572465351660876341570840083975325,0,9e18
2023-09-17T06:12:26Z,0x5a207fa8e1136303fd5232e200ca30042c45c3b6,0x55a918f3a1c183441bc3848aac26f2421a33e25d,20674520927094386854922913054488472827979959776910519775186869197985612927290,0,899999999999999900
2023-09-17T06:13:38Z,0x5a207fa8e1136303fd5232e200ca30042c45c3b6,0x42d61ac48296b38f4e87fb232d88670d23ba6084,3696922184978079904242534624403665281472792324754493556167775230436053511669,0,8e18
2023-09-17T06:14:04Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x55a918f3a1c183441bc3848aac26f2421a33e25d,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,8e17
2023-09-17T06:14:29Z,0x0d4c05e4bae5ee625aadc35479cc0b140ddf95d4,0x42d61ac48296b38f4e87fb232d88670d23ba6084,26497986786668379487296836777229365342534143572465351660876341570840083975325,0,8e18
2023-09-17T06:16:11Z,0x0d4c05e4bae5ee625aadc35479cc0b140ddf95d4,0xb22b0788f8b7ed63e76613a317102080e9cfcb61,26497986786668379487296836777229365342534143572465351660876341570840083975325,0,92e17
2023-09-17T06:16:31Z,0x5d4e25fa847430bf1974637f5ba8cb09d0b94ec7,0x55a918f3a1c183441bc3848aac26f2421a33e25d,73557443291977642813084466995800948658516060250067423027394365229385438091859,0,1248e15
2023-09-17T06:17:00Z,0x5a207fa8e1136303fd5232e200ca30042c45c3b6,0xb22b0788f8b7ed63e76613a317102080e9cfcb61,3696922184978079904242534624403665281472792324754493556167775230436053511669,0,9e18
2023-09-17T06:17:46Z,0x5a207fa8e1136303fd5232e200ca30042c45c3b6,0x55a918f3a1c183441bc3848aac26f2421a33e25d,20674520927094386854922913054488472827979959776910519775186869197985612927290,0,1183e15
2023-09-17T06:19:08Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x27e32ef9576dc05f4d08d978106fc16351d4cb0c,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,5e18
2023-09-17T06:19:49Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x27e32ef9576dc05f4d08d978106fc16351d4cb0c,64925161250970691293814145386948018502544787197269242642402232900830124838446,0,5e18
2023-09-17T06:19:59Z,0x0d4c05e4bae5ee625aadc35479cc0b140ddf95d4,0x28102dd8a48ddabed732e41e552d93882e4accb6,26497986786668379487296836777229365342534143572465351660876341570840083975325,0,9e18
2023-09-17T06:20:59Z,0x5a207fa8e1136303fd5232e200ca30042c45c3b6,0x28102dd8a48ddabed732e41e552d93882e4accb6,3696922184978079904242534624403665281472792324754493556167775230436053511669,0,88e17
2023-09-17T06:21:48Z,0x5d4e25fa847430bf1974637f5ba8cb09d0b94ec7,0x27e32ef9576dc05f4d08d978106fc16351d4cb0c,5366177009643256928252583560135319259378335336754097330200065085256128610906,0,5e18
2023-09-17T06:22:19Z,0x5d4e25fa847430bf1974637f5ba8cb09d0b94ec7,0x55a918f3a1c183441bc3848aac26f2421a33e25d,73557443291977642813084466995800948658516060250067423027394365229385438091859,0,1152e15
2023-09-17T06:23:34Z,0x5a207fa8e1136303fd5232e200ca30042c45c3b6,0x0762138aed7b48de2b0a31bf26bfd876844fbbf0,3696922184978079904242534624403665281472792324754493556167775230436053511669,0,9e18
2023-09-17T06:24:08Z,0x0d4c05e4bae5ee625aadc35479cc0b140ddf95d4,0x27e32ef9576dc05f4d08d978106fc16351d4cb0c,55904492660292011533696102886166779297826118077008310427424178494401059376652,0,5e18
2023-09-17T06:24:47Z,0x0d4c05e4bae5ee625aadc35479cc0b140ddf95d4,0x0762138aed7b48de2b0a31bf26bfd876844fbbf0,26497986786668379487296836777229365342534143572465351660876341570840083975325,0,9e18
2023-09-17T06:26:08Z,0x5a207fa8e1136303fd5232e200ca30042c45c3b6,0x27e32ef9576dc05f4d08d978106fc16351d4cb0c,20674520927094386854922913054488472827979959776910519775186869197985612927290,0,1e19
2023-09-17T06:27:49Z,0x5a207fa8e1136303fd5232e200ca30042c45c3b6,0x00d4d0bd0077deadd6db09859bee1c9d446730a8,3696922184978079904242534624403665281472792324754493556167775230436053511669,0,87e17
2023-09-17T06:28:21Z,0x5d4e25fa847430bf1974637f5ba8cb09d0b94ec7,0x27e32ef9576dc05f4d08d978106fc16351d4cb0c,73557443291977642813084466995800948658516060250067423027394365229385438091859,0,5e18
2023-09-17T06:29:09Z,0x0d4c05e4bae5ee625aadc35479cc0b140ddf95d4,0x27e32ef9576dc05f4d08d978106fc16351d4cb0c,11665031508781203774242491499382725833303618331816260991064068196252743118959,0,5e18
2023-09-17T06:29:28Z,0x0d4c05e4bae5ee625aadc35479cc0b140ddf95d4,0x00d4d0bd0077deadd6db09859bee1c9d446730a8,26497986786668379487296836777229365342534143572465351660876341570840083975325,0,86e17
2023-09-17T06:33:53Z,0x0d4c05e4bae5ee625aadc35479cc0b140ddf95d4,0x72fb7bb7da0d5ee7dd5a1f5e228ffa33ce98f469,26497986786668379487296836777229365342534143572465351660876341570840083975325,0,91e17
2023-09-17T06:35:32Z,0x5a207fa8e1136303fd5232e200ca30042c45c3b6,0x72fb7bb7da0d5ee7dd5a1f5e228ffa33ce98f469,3696922184978079904242534624403665281472792324754493556167775230436053511669,0,5e18
2023-09-17T06:53:37Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x40594f31b9f2939851fbe64bff6dff996c75fbe7,64925161250970691293814145386948018502544787197269242642402232900830124838446,0,1e19
2023-09-17T07:02:50Z,0x5a207fa8e1136303fd5232e200ca30042c45c3b6,0x39134f5b54aae49a76c4c015c0a5c41241181e55,11108514644810787506625942805151176146906343604336317526498323953994384495368,0,6e17
2023-09-17T07:03:24Z,0x5a207fa8e1136303fd5232e200ca30042c45c3b6,0x39134f5b54aae49a76c4c015c0a5c41241181e55,20674520927094386854922913054488472827979959776910519775186869197985612927290,0,846e15
2023-09-17T07:03:27Z,0x5d4e25fa847430bf1974637f5ba8cb09d0b94ec7,0x700ee29705a468e5d35f13c4e1434e76d44c6760,73557443291977642813084466995800948658516060250067423027394365229385438091859,0,1e18
2023-09-17T07:06:47Z,0x5d4e25fa847430bf1974637f5ba8cb09d0b94ec7,0x39134f5b54aae49a76c4c015c0a5c41241181e55,64925161250970691293814145386948018502544787197269242642402232900830124838446,0,11e17
2023-09-17T07:10:37Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xba71ce7d2901c4d21cfea80f73b462f3247da54f,64925161250970691293814145386948018502544787197269242642402232900830124838446,0,1e19
2023-09-17T07:10:58Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x8a9e60c26769d631cd4eaa44709b3d9d9782dfc7,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,1e19
2023-09-17T07:11:00Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x5e365234e21748c2222387a8ed5c0d6115871389,64925161250970691293814145386948018502544787197269242642402232900830124838446,0,1e19
2023-09-17T07:11:12Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xfb2e6b9e1e29c64641984ed553faedf37bd27026,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,1e19
2023-09-17T07:10:59Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xebd85e3461e59d602e39652d7240fe38e4f8e868,64925161250970691293814145386948018502544787197269242642402232900830124838446,0,1e19
2023-09-17T07:11:06Z,0x0d4c05e4bae5ee625aadc35479cc0b140ddf95d4,0x700ee29705a468e5d35f13c4e1434e76d44c6760,55904492660292011533696102886166779297826118077008310427424178494401059376652,0,1e18
2023-09-17T07:11:06Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xd51966845d6822864b0a78beadf6f0ada5b62f49,64925161250970691293814145386948018502544787197269242642402232900830124838446,0,1e19
2023-09-17T07:11:02Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xb40329b34b2c87bab739d4e0337f8819f0b0d15d,64925161250970691293814145386948018502544787197269242642402232900830124838446,0,1e19
2023-09-17T07:11:08Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x3719e773868e4545f0e839a9942abe7b9c67197f,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,1e19
2023-09-17T07:11:21Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x811b42a7fe9fce7edd6c83fce60fc194f889c94f,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,1e19
2023-09-17T07:12:01Z,0x5a207fa8e1136303fd5232e200ca30042c45c3b6,0x700ee29705a468e5d35f13c4e1434e76d44c6760,20674520927094386854922913054488472827979959776910519775186869197985612927290,0,1e18
2023-09-17T07:12:49Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x700ee29705a468e5d35f13c4e1434e76d44c6760,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,1e18
2023-09-17T07:14:32Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x42f6fa12892f1b43e0e9d6bc3edb1e278686aca2,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,1e19
2023-09-17T07:14:35Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x1eace290e84afae741a302993877ad4193b9e6ab,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,1e19
2023-09-17T07:21:52Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x5bd85f5aecbf6ce63505a224dc14850837ac3dfd,91045824443666465709292313366964595893939706578812438575535770921093562342894,0,1e19
2023-09-17T07:30:43Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xee3e3a1aeb7425b5f9b024fef53e20ec2aff438e,64925161250970691293814145386948018502544787197269242642402232900830124838446,0,1e19
2023-09-17T07:30:43Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x2a070780a7faf300ee194ac067b8b4497aa5206e,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,1e19
2023-09-17T07:30:58Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x8a4aa696d6ce5ef2683ea730ef277f2f68845939,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,1e19
2023-09-17T07:30:48Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x4f8318b4dbe9babea90f27f249d636054e867db4,64925161250970691293814145386948018502544787197269242642402232900830124838446,0,1e19
2023-09-17T07:30:46Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xfa4de283a374d310db0ee3139d383ec5221a9b31,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,1e19
2023-09-17T07:30:50Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x6d0e308a35d3471b0adf98fc60981ceb12334fc2,64925161250970691293814145386948018502544787197269242642402232900830124838446,0,1e19
2023-09-17T07:30:48Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x77e66b537afccf2cb598c706b826032d8d168a09,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,1e19
2023-09-17T07:30:54Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x4d6747f6791818e19fb7312060f81aa98e2104d9,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,1e19
2023-09-17T07:30:49Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xf3e35f72d6bfd6b14050fe9117592378b44b7bdc,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,1e19
2023-09-17T07:30:53Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x4d659b19a848476cd1f692261a058023d67f5857,64925161250970691293814145386948018502544787197269242642402232900830124838446,0,1e19
2023-09-17T07:30:50Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x19e00fe07f8ed8ce1c96280ef9386ca8c6f606ce,64925161250970691293814145386948018502544787197269242642402232900830124838446,0,1e19
2023-09-17T07:30:46Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xe4e0de965496b810956a2793d3f24a06e2258ef4,64925161250970691293814145386948018502544787197269242642402232900830124838446,0,1e19
2023-09-17T07:30:54Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x59a808f1757b79cc0d9ca1eca5a684c13c72479c,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,1e19
2023-09-17T07:30:45Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x74c0acbb0814c193df5b963936810f84b97fb7dd,64925161250970691293814145386948018502544787197269242642402232900830124838446,0,1e19
2023-09-17T07:32:50Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x5955e488e7bb3735c4eea674d899f5d795d00b79,64925161250970691293814145386948018502544787197269242642402232900830124838446,0,1e19
2023-09-17T07:39:43Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x448ae188c6b8987f1553cf3692e5147baf8ac05f,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,1e19
2023-09-17T07:39:43Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xbb32aa939f9156f66087ca7881ff35e15fe6c2d3,64925161250970691293814145386948018502544787197269242642402232900830124838446,0,1e19
2023-09-17T07:39:42Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x0fa8170a9779a6c4075349197b7e994e0419c07b,64925161250970691293814145386948018502544787197269242642402232900830124838446,0,1e19
2023-09-17T07:39:55Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xb25dd7d2103a09b43b706849cb04eb8b1ce88684,64925161250970691293814145386948018502544787197269242642402232900830124838446,0,1e19
2023-09-17T07:39:45Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x4598e9255e9424feb360b56d1b2b9bd9a4c9b393,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,1e19
2023-09-17T07:39:50Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xae690556b1b404ac0709c29c55da90f8e7eba1bc,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,1e19
2023-09-17T07:39:49Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x90befdb58207caaa9dac74298304ae28991cb5a3,64925161250970691293814145386948018502544787197269242642402232900830124838446,0,1e19
2023-09-17T07:39:49Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xb9cdd384e3337003aa763b7d10d7a009ae8aad44,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,1e19
2023-09-17T07:39:48Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x0f6424268107d1fa7169b3f17f81282aa23ab10f,64925161250970691293814145386948018502544787197269242642402232900830124838446,0,1e19
2023-09-17T07:39:57Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xc866edc39db5e68a01f9bad465cd6faafb99ecec,64925161250970691293814145386948018502544787197269242642402232900830124838446,0,1e19
2023-09-17T07:39:50Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xee0b7003a479ba403a550a22206a1312ac91a527,64925161250970691293814145386948018502544787197269242642402232900830124838446,0,1e19
2023-09-17T07:39:48Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xe6a17e477c4b45c57f44b24f1453caedea01b6d1,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,1e19
2023-09-17T07:39:55Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x3c9480cadae0bd65811a369bcc71673ff1fff06b,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,1e19
2023-09-17T07:39:58Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0xe7f01e0c1d8942f59eff6fcc71bae36a9ee2ddbf,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,1e19
2023-09-17T07:42:00Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x7a2c465b0987f234cdfd1cc6e33619cd14951c24,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,1e19
2023-09-17T08:14:05Z,0x5d4e25fa847430bf1974637f5ba8cb09d0b94ec7,0x8d93c5e1e4439f91fbd21ceeddfedc1d38410424,31883771700197919465042234365019313609791517975696760891795449547733063870526,0,82e17
2023-09-17T08:16:15Z,0x5a207fa8e1136303fd5232e200ca30042c45c3b6,0x8d93c5e1e4439f91fbd21ceeddfedc1d38410424,88904576727515255471819131951568164729292301537656861018565245983472375214155,0,76e17
2023-09-17T08:16:37Z,0x0d4c05e4bae5ee625aadc35479cc0b140ddf95d4,0x8d93c5e1e4439f91fbd21ceeddfedc1d38410424,58693635560978045829683643536870255680614301351687451483009619025938226895132,0,79e17
2023-09-17T08:20:14Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x57afef9d167755ba82f3fe4b2f7edf470034e125,64925161250970691293814145386948018502544787197269242642402232900830124838446,0,1e18
2023-09-17T08:21:18Z,0x5d4e25fa847430bf1974637f5ba8cb09d0b94ec7,0x57afef9d167755ba82f3fe4b2f7edf470034e125,64925161250970691293814145386948018502544787197269242642402232900830124838446,0,1e19
2023-09-17T08:21:43Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x57afef9d167755ba82f3fe4b2f7edf470034e125,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,9e18
2023-09-17T08:22:21Z,0x0d4c05e4bae5ee625aadc35479cc0b140ddf95d4,0x57afef9d167755ba82f3fe4b2f7edf470034e125,55904492660292011533696102886166779297826118077008310427424178494401059376652,0,1e19
2023-09-17T08:23:12Z,0x5a207fa8e1136303fd5232e200ca30042c45c3b6,0x57afef9d167755ba82f3fe4b2f7edf470034e125,20674520927094386854922913054488472827979959776910519775186869197985612927290,0,1e19
2023-09-17T08:34:19Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x343cc3d8480ec2bd0591adb71d858fc4a9ce1a65,58634959438135759281574481414552374239991523073856541231270965186603356139156,0,5e18
2023-09-17T08:35:47Z,0x5d4e25fa847430bf1974637f5ba8cb09d0b94ec7,0x343cc3d8480ec2bd0591adb71d858fc4a9ce1a65,31883771700197919465042234365019313609791517975696760891795449547733063870526,0,5e18
2023-09-17T08:37:04Z,0x5a207fa8e1136303fd5232e200ca30042c45c3b6,0x343cc3d8480ec2bd0591adb71d858fc4a9ce1a65,88904576727515255471819131951568164729292301537656861018565245983472375214155,0,5e18
2023-09-17T08:38:23Z,0x0d4c05e4bae5ee625aadc35479cc0b140ddf95d4,0x343cc3d8480ec2bd0591adb71d858fc4a9ce1a65,58693635560978045829683643536870255680614301351687451483009619025938226895132,0,5e18
2023-09-17T08:52:23Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x5a21771e790f6f01f745117fdfc363e53bec4055,99206643533626799737938456460556547335597719249553983668748262795215046008384,0,1e19
2023-09-17T08:53:09Z,0x5d4e25fa847430bf1974637f5ba8cb09d0b94ec7,0x5a21771e790f6f01f745117fdfc363e53bec4055,5366177009643256928252583560135319259378335336754097330200065085256128610906,0,1e19
2023-09-17T08:54:05Z,0x5a207fa8e1136303fd5232e200ca30042c45c3b6,0x5a21771e790f6f01f745117fdfc363e53bec4055,20674520927094386854922913054488472827979959776910519775186869197985612927290,0,1e19
2023-09-17T08:54:33Z,0x0d4c05e4bae5ee625aadc35479cc0b140ddf95d4,0x5a21771e790f6f01f745117fdfc363e53bec4055,55904492660292011533696102886166779297826118077008310427424178494401059376652,0,1e19
2023-09-17T09:01:16Z,0xbf47bda4b172daf321148197700cbed04dbe0d58,0x8dff5319a7b62b61e01649eac340d4afe5078f3a,58634959438135759281574481414552374239991523073856541231270965186603356139156,0,613305e13
2023-09-17T09:01:59Z,0x5d4e25fa847430bf1974637f5ba8cb09d0b94ec7,0x8dff5319a7b62b61e01649eac340d4afe5078f3a,31883771700197919465042234365019313609791517975696760891795449547733063870526,0,49e17
2023-09-17T09:03:36Z,0x5a207fa8e1136303fd5232e200ca30042c45c3b6,0x8dff5319a7b62b61e01649eac340d4afe5078f3a,88904576727515255471819131951568164729292301537656861018565245983472375214155,0,58e17
