Season,Id,Topic,Target,User,Comment,Time,Reply,Flag,Like
2,168293,Vision,We unlock the full potential of decentralized technology making a brighter future for all,1d797c57-bd17-4d20-87ac-a746da6c068a,I like the proposal's focus on democratizing blockchain technology and fostering inclusivity in the digital economy.,2023-09-19T14:43:00Z,0,0,0
2,168295,Vision,We are the DAO gold standard in web3,1d797c57-bd17-4d20-87ac-a746da6c068a,I like the proposal's clear and concise vision of being a standard-bearer for all DAOs in the web3 world.,2023-09-19T14:43:00Z,0,0,0
2,168296,Vision,The leader in Arbitrum retail and financial institution products.,1d797c57-bd17-4d20-87ac-a746da6c068a,I like the proposal's strategy to consolidate and develop two product directions simultaneously: one for retail users (Arbitrum and Arbitrum Nova) and another for financial institutions (utilizing Arbitrum Stack Technology). This approach appears to cater to a diverse set of users and use cases.,2023-09-19T14:43:00Z,0,0,0
2,168297,Vision,We are the cradle of decentralization and equity; igniting a global governance and self expression movement.,0db7fa3f-55ea-4237-851c-de50d4b86425,"I agree with this statement, ArbitrumDAO is a pioneer",2023-09-19T14:44:00Z,0,0,0
2,168299,Vision,We ensure the Ethereum ecosystem is strong and cooperative.,1d797c57-bd17-4d20-87ac-a746da6c068a,"I like the proposal's vision of being a trusted collaborator in the blockchain community, fostering lasting partnerships, and aiming for a strong, cooperative ecosystem within the Ethereum and blockchain space.",2023-09-19T14:44:00Z,0,0,0
2,168301,Vision,Token holders and delegates determining the direction of the Arbitrum community,1d797c57-bd17-4d20-87ac-a746da6c068a,"I like the proposal's emphasis on decentralized decision-making, where token holders and delegates have the power to shape the community's direction through proposals and community voting, as it promotes transparency and community involvement in governance.",2023-09-19T14:44:00Z,0,0,0
2,168310,Mission,Mission,f7ce0c44-94e3-4f90-8224-a12ccf845e5a,The community always holds decision-making power within the organization,2023-09-19T14:47:00Z,0,0,0
2,168314,Long-Term Priorities,Long-Term Priorities,1d797c57-bd17-4d20-87ac-a746da6c068a,"I appreciate the long-term strategic priorities you outlined, which demonstrate a commitment to sustainability, innovation, security, and community empowerment, positioning ArbitrumDAO as a forward-thinking leader in blockchain technology and decentralized finance. The emphasis on cross-chain integration, environmental sustainability, and supporting projects like GameFi and Web3 integration into Web2 is commendable and reflects a holistic approach to blockchain development.",2023-09-19T14:49:00Z,0,0,0
2,168315,Short-Term Priorities,Short-Term Priorities,f7ce0c44-94e3-4f90-8224-a12ccf845e5a,The community always holds decision-making power within the organization,2023-09-19T14:49:00Z,0,0,0
2,168316,Long-Term Priorities,Long-Term Priorities,f7ce0c44-94e3-4f90-8224-a12ccf845e5a,High security and unwavering transparency,2023-09-19T14:50:00Z,0,0,0
2,168317,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,49319dfb-41e0-490d-882e-f1f5ad2828d2,decentralized Web3 ecosystem is important.,2023-09-19T14:58:00Z,0,0,0
2,168319,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,a9d8a325-b6aa-4070-9f3f-9a3d5a59d7a5,"absolutely excited, this one why we called ARB DAO is role model of Decentralize Community",2023-09-19T15:03:00Z,0,0,0
2,168320,Vision,Shaping the future of financial equity,a9d8a325-b6aa-4070-9f3f-9a3d5a59d7a5,"increase transparency, security and community contribution in DAO's future journey",2023-09-19T15:04:00Z,0,0,0
2,168321,Vision,Shaping a more inclusive and prosperous future for all.,a9d8a325-b6aa-4070-9f3f-9a3d5a59d7a5,totally agree and no doubt with this things,2023-09-19T15:05:00Z,0,0,0
2,168323,Vision,We are the cradle of decentralization and equity; igniting a global governance and self expression movement.,a9d8a325-b6aa-4070-9f3f-9a3d5a59d7a5,a solid community determines good and sustainable governance,2023-09-19T15:06:00Z,0,0,0
2,168327,Vision,We ensure the Ethereum ecosystem is strong and cooperative.,a9d8a325-b6aa-4070-9f3f-9a3d5a59d7a5,eth and their scalling always walk together all side long,2023-09-19T15:08:00Z,0,0,0
2,168338,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,2cb75c7e-4c62-4061-b2fb-ddc6d0382ff0,"I liked the proposal's strong vision for promoting decentralized governance and the growth of the Web3 ecosystem. However, it may benefit from providing more explanations or definitions for certain technical terms and could be more concise for better clarity.",2023-09-19T15:11:00Z,0,0,0
2,168349,Vision,Shaping the future of financial equity,2cb75c7e-4c62-4061-b2fb-ddc6d0382ff0,"I liked this proposal. It has a strong vision for shaping financial equity in the blockchain ecosystem, emphasizes transparency and inclusivity, and is determined to achieve its goals. It could be more concise, but it's overall positive.",2023-09-19T15:13:00Z,0,0,0
2,168352,Vision,Shaping a more inclusive and prosperous future for all.,2cb75c7e-4c62-4061-b2fb-ddc6d0382ff0,I like this proposal. It has a strong vision for a more inclusive and prosperous future with a focus on financial empowerment and the Ethereum and Web3 ecosystems. Nothing is lacking.,2023-09-19T15:15:00Z,0,0,0
2,168353,Vision,Shaping a more inclusive and prosperous future for all.,2cb75c7e-4c62-4061-b2fb-ddc6d0382ff0,I like this proposal. It has a strong vision for a more inclusive and prosperous future with a focus on financial empowerment and the Ethereum and Web3 ecosystems. Nothing is lacking.,2023-09-19T15:15:00Z,0,0,0
2,168354,Vision,"Where anyone anywhere can seamlessly access, innovate, and transact for financial empowerment via Ethereum.",2cb75c7e-4c62-4061-b2fb-ddc6d0382ff0,"because this proposal has a strong vision of creating a thriving, decentralized ecosystem where people worldwide can easily access, innovate, and transact within the Ethereum network. It emphasizes financial empowerment, efficient and secure solutions, transparency, inclusivity, and leaving a lasting legacy of financial empowerment and technological advancement. There's nothing to dislike about this proposal; it's very positive.",2023-09-19T15:16:00Z,0,0,0
2,168357,Vision,We are the cradle of decentralization and equity; igniting a global governance and self expression movement.,2cb75c7e-4c62-4061-b2fb-ddc6d0382ff0,"because this proposal conveys a strong vision of being a catalyst for decentralization and equity. It emphasizes giving individuals a pivotal role in shaping the future, promoting collective success, and fostering innovation. The proposal's ambition to ignite a global movement based on decentralized governance and personal expression is also commendable. There's nothing to dislike about this proposal; it's very positive and forward-thinking.",2023-09-19T15:18:00Z,0,0,0
2,168358,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,f42f7308-206c-40d0-8086-caf935bbe582,"i have nothing to dislike, this proposal is perfect",2023-09-19T15:18:00Z,0,0,0
2,168359,Vision,We unlock the full potential of decentralized technology making a brighter future for all,2cb75c7e-4c62-4061-b2fb-ddc6d0382ff0,everyone has the right to advance the arbitrum community. I agree with this,2023-09-19T15:18:00Z,0,0,0
2,168396,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,2cb75c7e-4c62-4061-b2fb-ddc6d0382ff0,I can't find any faults; this proposal is flawless.,2023-09-19T15:24:00Z,0,0,0
2,168397,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,2cb75c7e-4c62-4061-b2fb-ddc6d0382ff0,I can't find any faults; this proposal is flawless.,2023-09-19T15:25:00Z,0,0,0
2,168399,Vision,Shaping the future of financial equity,2cb75c7e-4c62-4061-b2fb-ddc6d0382ff0,There's nothing to dislike; this proposal is ideal,2023-09-19T15:25:00Z,0,0,0
2,168402,Vision,Shaping a more inclusive and prosperous future for all.,2cb75c7e-4c62-4061-b2fb-ddc6d0382ff0,I don't perceive any flaws; this proposal is perfect.,2023-09-19T15:26:00Z,0,0,0
2,168403,Vision,"Where anyone anywhere can seamlessly access, innovate, and transact for financial empowerment via Ethereum.",2cb75c7e-4c62-4061-b2fb-ddc6d0382ff0,I have no qualms; this proposal is outstanding.,2023-09-19T15:26:00Z,0,0,0
2,168410,Vision,"Where anyone anywhere can seamlessly access, innovate, and transact for financial empowerment via Ethereum.",be12b729-cc9e-4bbc-9c70-650b83e98e24,I have no qualms; this proposal is outstanding.,2023-09-19T15:27:00Z,0,0,0
2,168411,Vision,We are the cradle of decentralization and equity; igniting a global governance and self expression movement.,be12b729-cc9e-4bbc-9c70-650b83e98e24,I have no qualms; this proposal is outstanding.,2023-09-19T15:27:00Z,0,0,0
2,168412,Vision,We unlock the full potential of decentralized technology making a brighter future for all,be12b729-cc9e-4bbc-9c70-650b83e98e24,I have no qualms; this proposal is outstanding.,2023-09-19T15:28:00Z,0,0,0
2,168422,Vision,We are the cradle of decentralization and equity; igniting a global governance and self expression movement.,9f2aa37e-fcb3-482b-aa30-266e97758656,I think in #ArbitrumDao the community is everything at the start of the launch with a very large airdrop and it has been proven that many projects have followed and not all of them have been successful like #arb,2023-09-19T15:37:00Z,0,0,0
2,168426,Vision,We unlock the full potential of decentralized technology making a brighter future for all,9f2aa37e-fcb3-482b-aa30-266e97758656,never hesitated and this is one of the things I stuck with #Arbitrum because everything I was looking for in a community was here.really love the whole vision because it goes straight to the heart and soul of our community,2023-09-19T15:39:00Z,0,0,0
2,168427,Vision,"Where anyone anywhere can seamlessly access, innovate, and transact for financial empowerment via Ethereum.",804d260e-450a-471a-9c4f-b135f09e4e31,"Arbitrum has very good communicating with their community, i appreciate it!",2023-09-19T15:39:00Z,0,0,0
2,168428,Vision,We are the DAO gold standard in web3,9f2aa37e-fcb3-482b-aa30-266e97758656,"it's very simple and very noble, I hope all web3 that is being worked on can follow you",2023-09-19T15:40:00Z,0,0,0
2,168429,Vision,We are the cradle of decentralization and equity; igniting a global governance and self expression movement.,804d260e-450a-471a-9c4f-b135f09e4e31,Amazing words. I am  sure that Arbitrum has really cool and promising future. In bull market i may be the center of all crypto members.,2023-09-19T15:40:00Z,0,0,0
2,168431,Vision,We ensure the Ethereum ecosystem is strong and cooperative.,9f2aa37e-fcb3-482b-aa30-266e97758656,"I would totally agree with all of that, I hope I can follow it and run it in the future",2023-09-19T15:41:00Z,0,0,0
2,168432,Vision,Token holders and delegates determining the direction of the Arbitrum community,9f2aa37e-fcb3-482b-aa30-266e97758656,"that would be very fair and a good choice, I would agree with all of that",2023-09-19T15:42:00Z,0,0,0
2,168436,Mission,Mission,9f2aa37e-fcb3-482b-aa30-266e97758656,can't wait for the big things that are in the works ON #arbitrumDAO,2023-09-19T15:44:00Z,0,0,0
2,168437,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,c14af391-afcb-4e64-9b82-0866e03cd05e,I agree ArbitrumDAO is the center of a global,2023-09-19T15:44:00Z,0,0,0
2,168438,Vision,Shaping the future of financial equity,c14af391-afcb-4e64-9b82-0866e03cd05e,I agree ArbitrumDAO is the center of a global,2023-09-19T15:45:00Z,0,0,0
2,168442,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,9f2aa37e-fcb3-482b-aa30-266e97758656,"never doubt and never make a mistake if we are in this very good and strong community #ArbitrumDAO is very honest and has a very clear and transparent vision and mission, that's what I like",2023-09-19T15:46:00Z,0,0,0
2,168445,Vision,Shaping the future of financial equity,9f2aa37e-fcb3-482b-aa30-266e97758656,I agree ArbitrumDAO is the center of a global feels GOOD,2023-09-19T15:46:00Z,0,0,0
2,168448,Long-Term Priorities,Long-Term Priorities,9f2aa37e-fcb3-482b-aa30-266e97758656,There are no other words to say that I am very grateful to be able to join such a strong community #thanksARB,2023-09-19T15:49:00Z,0,0,0
2,168467,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,68bbe478-9e7e-45d9-bf5e-c01864567963,"built ecosystem is verry nice, and i'm deal with this idea",2023-09-19T16:09:00Z,0,0,0
2,168475,Vision,Shaping the future of financial equity,c3e42170-c71d-4579-a39a-de74915580ee,"HOWLY
I agree arbitrum dao provides a transparent, decentralized platform that allows arbitrum dao to innovate and foster confidence in the future of Abritrum, Ethereum, Web 3, and DeFi,",2023-09-19T16:10:00Z,0,0,0
2,168483,Vision,Shaping the future of financial equity,68bbe478-9e7e-45d9-bf5e-c01864567963,"""With this as our NorthStar, we are a strong, determined, decentralized community"" like this quote",2023-09-19T16:10:00Z,0,0,0
2,168511,Vision,Vision,60496e1f-6bea-4efa-a6f8-d32c5b4899c6,"well, DAO is good, but it carries some risks. e.g. SEC",2023-09-19T16:15:00Z,0,0,0
2,168517,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,bae06945-9a84-4247-8938-63aeb3fcedfc,so proud can join and this is really good to making survei and dao governance like this,2023-09-19T16:16:00Z,0,0,0
2,168521,Vision,Vision,68bbe478-9e7e-45d9-bf5e-c01864567963,"build community so hard, make all member to happy",2023-09-19T16:16:00Z,0,0,0
2,168526,Vision,Vision,bae06945-9a84-4247-8938-63aeb3fcedfc,community is key so making event like this community like ! build more and succes more !,2023-09-19T16:18:00Z,0,0,0
2,168557,Vision,Vision,5db71ad9-de35-4f3a-8148-4187b0356b82,arbitrumDAO is the best governance i find and lets try to keep build more community !,2023-09-19T16:32:00Z,0,0,0
2,168558,Mission,Mission,60496e1f-6bea-4efa-a6f8-d32c5b4899c6,Rising rates and lower fees will make me happy,2023-09-19T16:32:00Z,0,0,0
2,168559,Mission,Mission,5db71ad9-de35-4f3a-8148-4187b0356b82,arbitrum i my crypto portofolio because they keep build community !,2023-09-19T16:33:00Z,0,0,0
2,168579,Mission,Mission,04e69a7a-8da6-45a6-a663-5819f2a4404c,so far all the proposal will make this greater!,2023-09-19T17:28:00Z,0,0,0
2,168627,Mission,Mission,ddff1b78-e865-4a30-9255-55b8fc1b8150,crypto is the best future curency especially arbitrum,2023-09-19T17:57:00Z,0,0,0
2,168633,Short-Term Priorities,Short-Term Priorities,47427049-3285-453a-b816-f48c68e6a536,expanse for new collabolators is a good choice to make this bigger,2023-09-19T18:01:00Z,0,0,0
2,168642,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,a8a18add-603e-4e0c-ad0d-cc465acae9e6,"I like about ArbitrumDAO Mission and vision, it is really interesting and love to see the ecosystem is growing, and love to be a part of it",2023-09-19T18:29:00Z,0,0,0
2,168648,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,54447308-8fc4-4715-b750-aced5d4d4ba2,"To be honest, arbitrumDAO value the community and it strives to do better each time, i really see a big future",2023-09-19T18:46:00Z,0,0,0
2,168655,Vision,Shaping the future of financial equity,54447308-8fc4-4715-b750-aced5d4d4ba2,"Great ideas and goals, ARBITRUMDAO to the mars!!",2023-09-19T18:48:00Z,0,0,0
2,168663,Vision,Shaping a more inclusive and prosperous future for all.,54447308-8fc4-4715-b750-aced5d4d4ba2,"I really love the idea of arbitrumDAO, rewarding the supporters and the community, remember, community is key !!",2023-09-19T18:50:00Z,0,0,0
2,168666,Vision,We unlock the full potential of decentralized technology making a brighter future for all,54447308-8fc4-4715-b750-aced5d4d4ba2,"Blockchain technology is the gate to the  future, and ARBITRUMDAO IS THE KEY!!",2023-09-19T18:53:00Z,0,0,0
2,168667,Vision,We are the DAO gold standard in web3,54447308-8fc4-4715-b750-aced5d4d4ba2,"I belive in your ideas, dont let us down !!",2023-09-19T18:53:00Z,0,0,0
2,168671,Vision,Token holders and delegates determining the direction of the Arbitrum community,54447308-8fc4-4715-b750-aced5d4d4ba2,"The best decision, only the project supporters can lead it to the gate of success",2023-09-19T18:55:00Z,0,0,0
2,168672,Vision,Vision,54447308-8fc4-4715-b750-aced5d4d4ba2,The best project in terms of almost everything !,2023-09-19T18:56:00Z,0,0,0
2,168728,Vision,Shaping the future of financial equity,200d92e3-2c0c-42ed-a3db-9bff2bb83f41,i like inclusive platform and scalable technology,2023-09-19T19:33:00Z,0,0,0
2,168808,Vision,Token holders and delegates determining the direction of the Arbitrum community,a4900fa9-6cfc-4ecd-a2a5-507ca34e6568,"This project is implemented professionally and has a clear development plan. Without doubt, this is one of the best projects. I hope it becomes the first.",2023-09-19T20:02:00Z,0,0,0
2,168809,Vision,Vision,a4900fa9-6cfc-4ecd-a2a5-507ca34e6568,"impressed and good I like the features offered by the team, as a user I feel very comfortable and confident that this project can reach the expected point togetherâ¤ï¸ðŸš€",2023-09-19T20:02:00Z,0,0,0
2,168810,Mission,Mission,a4900fa9-6cfc-4ecd-a2a5-507ca34e6568,"impressed and good I like the features offered by the team, as a user I feel very comfortable and confident that this project can reach the expected point together",2023-09-19T20:03:00Z,0,0,0
2,168849,Vision,Shaping the future of financial equity,16bef8aa-1cfa-4102-8efe-2b46fa14a52a,"agree arbitrum dao provides a transparent, decentralized platform that allows arbitrum dao to innovate and foster confidence in the future of Abritrum, Ethereum, Web 3, and DeFi, and grow.",2023-09-19T20:37:00Z,0,0,0
2,168854,Vision,We are the cradle of decentralization and equity; igniting a global governance and self expression movement.,16bef8aa-1cfa-4102-8efe-2b46fa14a52a,"this is sound good i agree !! Arbitrum Dao impact is not confined to the blockchain realm; rather, we, as ArbitrumDAO, aspire to ignite a global movement. A movement where decentralized governance and personal expression emerge as the guiding lights, setting the course for a world where inclusivity and equity stand as the pillars of decision-making",2023-09-19T20:39:00Z,0,0,0
2,168858,Vision,We ensure the Ethereum ecosystem is strong and cooperative.,16bef8aa-1cfa-4102-8efe-2b46fa14a52a,"Arbitrum DAO's vision is to be a trusted collaborator in the blockchain community, which is what is needed today in web 3",2023-09-19T20:39:00Z,0,0,0
2,168861,Mission,Mission,16bef8aa-1cfa-4102-8efe-2b46fa14a52a,Special credit goes to the visionary minds behind this project whose innovative thinking was designed to carve out an important place in history,2023-09-19T20:41:00Z,0,0,0
2,168877,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,d1fb1c8d-3e5f-4fd1-bfec-ac8c9477c180,"I agree ArbitrumDAO is the center of a global, community-based process that builds harmony and equitable justice.",2023-09-19T20:47:00Z,0,0,0
2,168892,Vision,"Where anyone anywhere can seamlessly access, innovate, and transact for financial empowerment via Ethereum.",d1fb1c8d-3e5f-4fd1-bfec-ac8c9477c180,Aribitrum dao adoption of decentralized finance,2023-09-19T20:49:00Z,0,0,0
2,168907,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,8e8b022a-79e1-4e89-b233-f4d6e9f58673,A little long for my taste... However it is a good vision!,2023-09-19T21:18:00Z,0,0,0
2,168908,Vision,Shaping the future of financial equity,8e8b022a-79e1-4e89-b233-f4d6e9f58673,I don't think we are the vanguard of the blockchain ecosystem! Let's remember that Ethereum is our home and some other pretty good l2s live there too.,2023-09-19T21:20:00Z,0,0,0
2,168909,Vision,Shaping a more inclusive and prosperous future for all.,8e8b022a-79e1-4e89-b233-f4d6e9f58673,I like this one a little more than the previous one.,2023-09-19T21:21:00Z,0,0,0
2,168910,Vision,"Where anyone anywhere can seamlessly access, innovate, and transact for financial empowerment via Ethereum.",8e8b022a-79e1-4e89-b233-f4d6e9f58673,"Financial empowerment again... I don't really like that phrase! It could be changed for financial diversity, remember that there is plenty of room. The sun rises for everyone, some may like defi, NFT, data, etc.",2023-09-19T21:23:00Z,0,0,0
2,168911,Vision,We are the cradle of decentralization and equity; igniting a global governance and self expression movement.,8e8b022a-79e1-4e89-b233-f4d6e9f58673,The voice of the individual is often overshadowed by those of large whales with millions of arbitrum.,2023-09-19T21:25:00Z,0,0,0
2,168912,Vision,We unlock the full potential of decentralized technology making a brighter future for all,8e8b022a-79e1-4e89-b233-f4d6e9f58673,Our goal is not to train. And the blockchain as we know it today is accessible to anyone. This vision has no logic to me.,2023-09-19T21:26:00Z,0,0,0
2,168913,Vision,We are the DAO gold standard in web3,8e8b022a-79e1-4e89-b233-f4d6e9f58673,I wouldn't trust a DAO that has this vision...,2023-09-19T21:27:00Z,0,0,0
2,168916,Vision,Token holders and delegates determining the direction of the Arbitrum community,8e8b022a-79e1-4e89-b233-f4d6e9f58673,"""where users who have the most delegates of arb tokens can make proposals and the community will vote on these proposals""--- Again the big whales opaque the voice of the little voters.",2023-09-19T21:29:00Z,0,0,0
2,168917,Vision,Vision,8e8b022a-79e1-4e89-b233-f4d6e9f58673,"I think you should consider my vision, I shared it on jokerace too: Arbitrum DAO's Vision is to be a leader in new decentralized trends that have an impact on the real world through the arbitrum blockchain. Promoting development and innovation through its community of users and developers.",2023-09-19T21:36:00Z,0,0,0
2,168918,Mission,Mission,8e8b022a-79e1-4e89-b233-f4d6e9f58673,"I think this sums them all up:
Arbitrum DAO's Mission is to establish an environment with tools, knowledge and developments that allow the community to constantly expand the arbitrum blockchain over time.",2023-09-19T21:35:00Z,0,0,0
2,168921,Long-Term Priorities,Long-Term Priorities,8e8b022a-79e1-4e89-b233-f4d6e9f58673,"Arbitrum is great, we just need to fix the gas rates a bit and build great things.",2023-09-19T21:39:00Z,0,0,0
2,168929,Vision,Shaping the future of financial equity,2b1f984c-9231-454b-bc54-be3bd5faa947,What I like about this project is that it is easy to reach for many groups and has transparent transactions and various interesting features,2023-09-19T22:16:00Z,0,0,0
2,168930,Vision,Shaping a more inclusive and prosperous future for all.,2b1f984c-9231-454b-bc54-be3bd5faa947,I like it because it is very useful and practical,2023-09-19T22:18:00Z,0,0,0
2,168931,Vision,"Where anyone anywhere can seamlessly access, innovate, and transact for financial empowerment via Ethereum.",2b1f984c-9231-454b-bc54-be3bd5faa947,because it can be used easily I am sure this will be a good start for the future,2023-09-19T22:19:00Z,0,0,0
2,168933,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,ed40387f-c31c-46be-a174-1221e79e580d,We each play a pivotal role in shaping Arbitrum's future and creating a digital tapestry,2023-09-19T22:20:00Z,0,0,0
2,168934,Vision,Shaping the future of financial equity,ed40387f-c31c-46be-a174-1221e79e580d,"to empower individuals, shape the future of financial equality",2023-09-19T22:20:00Z,0,0,0
2,168935,Vision,We unlock the full potential of decentralized technology making a brighter future for all,2b1f984c-9231-454b-bc54-be3bd5faa947,A good vision and mission will produce something big,2023-09-19T22:20:00Z,0,0,0
2,168936,Vision,Shaping the future of financial equity,ed40387f-c31c-46be-a174-1221e79e580d,"to empower individuals, shape the future of financial equality",2023-09-19T22:21:00Z,0,0,0
2,168938,Vision,Shaping a more inclusive and prosperous future for all.,ed40387f-c31c-46be-a174-1221e79e580d,"transparency, efficiency, impactful projects",2023-09-19T22:21:00Z,0,0,0
2,168939,Vision,"Where anyone anywhere can seamlessly access, innovate, and transact for financial empowerment via Ethereum.",ed40387f-c31c-46be-a174-1221e79e580d,"efficient, secure, and user-friendly solutions",2023-09-19T22:22:00Z,0,0,0
2,168940,Vision,The leader in Arbitrum retail and financial institution products.,2b1f984c-9231-454b-bc54-be3bd5faa947,it's natural for you to be the leader sir good job,2023-09-19T22:22:00Z,0,0,0
2,168941,Vision,We are the cradle of decentralization and equity; igniting a global governance and self expression movement.,ed40387f-c31c-46be-a174-1221e79e580d,"ArbitrumDAO pioneers a future where consensus and fairness join hands, illuminating new horizons for all humanity",2023-09-19T22:22:00Z,0,0,0
2,168946,Vision,Token holders and delegates determining the direction of the Arbitrum community,2b1f984c-9231-454b-bc54-be3bd5faa947,I hope Arbitrum can distribute tokens for free to me ðŸ˜ðŸ˜,2023-09-19T22:24:00Z,0,0,0
2,168947,Vision,Token holders and delegates determining the direction of the Arbitrum community,ed40387f-c31c-46be-a174-1221e79e580d,users who have the most delegates of arb tokens can make proposals and the community will vote,2023-09-19T22:25:00Z,0,0,0
2,168948,Vision,Vision,2b1f984c-9231-454b-bc54-be3bd5faa947,"I hope to get free arb tokens and don't forget the community that always supports it. Without the community, projects will collapse",2023-09-19T22:26:00Z,0,0,0
2,168950,Mission,Mission,2b1f984c-9231-454b-bc54-be3bd5faa947,"I hope to get free arb tokens and don't forget the community that always supports it. Without the community, projects will collapse",2023-09-19T22:26:00Z,0,0,0
2,168954,Short-Term Priorities,Short-Term Priorities,2b1f984c-9231-454b-bc54-be3bd5faa947,"The gas fee should not be too expensive, sir. I hope it can be reduced again",2023-09-19T22:29:00Z,0,0,0
2,168955,Long-Term Priorities,Long-Term Priorities,2b1f984c-9231-454b-bc54-be3bd5faa947,"So far, Arbitrum is the best blockchain and is popular with many people",2023-09-19T22:32:00Z,0,0,0
2,168956,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,2b1f984c-9231-454b-bc54-be3bd5faa947,Successful projects have community encouragement that always supports them,2023-09-19T22:37:00Z,0,0,0
2,168967,Vision,Shaping the future of financial equity,63077a1b-0882-43ec-81b8-b5c8e701d0a1,providing a transparent and inclusive platform and scalable technology,2023-09-19T23:31:00Z,0,0,0
2,168969,Vision,"Where anyone anywhere can seamlessly access, innovate, and transact for financial empowerment via Ethereum.",63077a1b-0882-43ec-81b8-b5c8e701d0a1,"anyone anywhere can seamlessly access, innovate, and transact for financial empowerment via Ethereum",2023-09-19T23:32:00Z,0,0,0
2,168970,Vision,We are the cradle of decentralization and equity; igniting a global governance and self expression movement.,63077a1b-0882-43ec-81b8-b5c8e701d0a1,"ArbitrumDAO pioneers a future where consensus and fairness join hands, illuminating new horizons for all humanity.",2023-09-19T23:32:00Z,0,0,0
2,168971,Vision,We unlock the full potential of decentralized technology making a brighter future for all,63077a1b-0882-43ec-81b8-b5c8e701d0a1,"to make blockchain accessible to everyone, regardless of their background or resources",2023-09-19T23:33:00Z,0,0,0
2,168975,Vision,Token holders and delegates determining the direction of the Arbitrum community,63077a1b-0882-43ec-81b8-b5c8e701d0a1,expand_lessToken holders and delegates determining the direction of the Arbitrum community,2023-09-19T23:35:00Z,0,0,0
2,168977,Mission,Mission,63077a1b-0882-43ec-81b8-b5c8e701d0a1,make crypto easy to use and to catalyze decentralized innovation,2023-09-19T23:36:00Z,0,0,2
2,168990,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,efa89128-a6f7-4801-bbc0-3fe5e7efbca0,I like the idea We each play a pivotal role in shaping Arbitrum's future and creating a digital tapestry where all voices harmonize into a symphony of progress,2023-09-19T23:46:00Z,0,0,0
2,168991,Vision,Shaping the future of financial equity,efa89128-a6f7-4801-bbc0-3fe5e7efbca0,Agree By providing a transparent and inclusive platform and scalable technology,2023-09-19T23:46:00Z,0,0,0
2,168994,Vision,We are the cradle of decentralization and equity; igniting a global governance and self expression movement.,efa89128-a6f7-4801-bbc0-3fe5e7efbca0,"ArbitrumDAO pioneers a future where consensus and fairness join hands, illuminating new horizons for all humanity",2023-09-19T23:47:00Z,0,0,0
2,169004,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,f76d2c3f-f9e9-4150-a5c4-2210ba85007e,"I agree ArbitrumDAO is the center of a global, community-based process that builds harmony and equitable justice.",2023-09-19T23:59:00Z,0,0,0
2,169006,Vision,Shaping a more inclusive and prosperous future for all.,f76d2c3f-f9e9-4150-a5c4-2210ba85007e,Shaping a more inclusive and prosperous future for all. i agree with this,2023-09-20T00:00:00Z,0,0,0
2,169011,Mission,Mission,f76d2c3f-f9e9-4150-a5c4-2210ba85007e,Shaping a more inclusive and prosperous future for all. i agree with this,2023-09-20T00:01:00Z,0,0,10
2,169032,Short-Term Priorities,Short-Term Priorities,e3685363-abb4-4cac-8624-425b245ae8ff,Security is that main problem  ! Not just optimzation fee but security must be priority .,2023-09-20T00:59:00Z,0,0,0
2,169033,Long-Term Priorities,Long-Term Priorities,e3685363-abb4-4cac-8624-425b245ae8ff,Love with long term strategic from core team,2023-09-20T01:01:00Z,0,0,0
2,169044,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,6c648fea-504b-449e-a7ff-b8bb7c3b8434,"I like that the community can participate in the progress of the project through ArbitrumDao

I don't like that in a vote the majority arb owner can cast the biggest vote",2023-09-20T01:45:00Z,0,0,0
2,169045,Vision,Shaping the future of financial equity,6c648fea-504b-449e-a7ff-b8bb7c3b8434,"Saya setuju dengan transparansi di dalam sebuah ekosistem, untuk memberikan kepercayaan lebih kepada komunitas arbitrum",2023-09-20T01:46:00Z,0,0,0
2,169046,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,b98b8518-abe3-4fed-a111-0e670b42697b,i agree with creating technological advancements,2023-09-20T01:52:00Z,0,0,0
2,169047,Vision,Shaping the future of financial equity,b98b8518-abe3-4fed-a111-0e670b42697b,the commitment of the team is great and it can be so amazing if you succeed,2023-09-20T01:54:00Z,0,0,0
